Date,ProductName,Quantity,UnitPrice,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,CustomerName,CustomerAddress,Customer_PhoneNumber,CustomerEmail,Staff_Name,Staff_Email,DayOfWeek,TotalSales
2023-01-31 18:00:00,Red Velvet Cake,3,10.78420269298472,West,Cash,True,Cloudy,26.83491232329638,Good,Neutral,39,Phone Order,Michael Cabrera,"USNS Chase
FPO AE 19929",907-222-6933,rebeccamoss@example.net,Lisa Fletcher,jennabrown@example.com,Tuesday,32.35260807895416
2023-01-31 19:00:00,Chocolate Cake,2,19.04400709119829,East,Online,False,Sunny,29.085488606898135,Average,Neutral,17,In Store,Samuel Todd,"572 Katherine Mission Apt. 073
Taylormouth, MT 80081",(963)394-5817x950,stacypitts@example.org,Amber Harris,hashley@example.org,Tuesday,38.08801418239658
2023-01-31 20:00:00,Fruit Cake,4,13.129851123346489,North,Cash,True,Cloudy,30.377958622412667,Good,Positive,19,Online Order,Christine Quinn,"612 Shannon Circles
Lake Luisside, AZ 71731",+1-248-887-9546x3612,bakerwilliam@example.com,Kristina Wong,coopersteven@example.net,Tuesday,52.519404493385956
2023-01-31 21:00:00,Vanilla Cake,4,19.094772669402623,East,Credit Card,True,Sunny,25.7460405458976,Excellent,Negative,52,Online Order,Jessica Ray,"424 Arnold Canyon Apt. 200
West Jeremy, MH 03866",(759)496-0357,bowerscatherine@example.org,Matthew Brooks,geoffreycastro@example.org,Tuesday,76.37909067761049
2023-01-31 22:00:00,Fruit Cake,1,8.30725540209956,East,Credit Card,True,Sunny,33.036486030870925,Good,Negative,40,In Store,Mary Sims,"809 Krista Spur Apt. 191
Dustinview, MA 60659",001-538-520-7092x4636,april44@example.com,Alexis Arnold,jaime47@example.net,Tuesday,8.30725540209956
2023-01-31 23:00:00,Pizza Beef Double decker,5,15.88588865546155,South,Cash,True,Sunny,28.524787266168882,Good,Positive,54,Online Order,Kathleen Turner,"9239 Monica Ville Suite 529
Mosesland, AR 89754",412-980-5720x189,zperez@example.net,Michael Arroyo,mario41@example.org,Tuesday,79.42944327730774
2023-02-01 00:00:00,Pizza Pepperoni,2,14.258735312730884,North,Cash,False,Sunny,26.592616706713276,Average,Positive,52,Online Order,Tammy Rhodes,"35496 Munoz Islands
Port Stevenfurt, WA 76813",996-312-2237,loveblake@example.net,Joy Davis MD,nelsonshelby@example.org,Wednesday,28.51747062546177
2023-02-01 01:00:00,Carrot Cake,3,16.091123447469677,North,Online,False,Sunny,21.00860951078055,Average,Negative,52,Online Order,Dillon Martin,"PSC 1603, Box 3470
APO AP 27602",802.829.2729x6036,lmiller@example.net,Jasmine Jackson,william87@example.org,Wednesday,48.27337034240903
2023-02-01 02:00:00,Pizza Pepperoni,4,8.220017959588052,South,Online,False,Rainy,26.970342026677475,Good,Positive,18,Phone Order,Andrew Anderson,"46494 Chelsea Stravenue
Jenkinschester, PR 21209",(286)235-1604x8933,,Richard Lane,obailey@example.com,Wednesday,32.88007183835221
2023-02-01 03:00:00,Pizza Beef Double decker,4,14.974917743566605,East,Credit Card,False,Rainy,32.31103761223595,Average,Positive,21,Online Order,Robert Johnson,"USNV Rios
FPO AE 38331",(395)862-4664x376,danaconner@example.org,Kyle Hall,mark65@example.com,Wednesday,59.89967097426642
2023-02-01 04:00:00,Carrot Cake,2,12.470605895853033,West,Online,True,Rainy,29.218115273319732,Average,Positive,44,Phone Order,Teresa Lyons,"023 Jennifer Canyon Suite 012
Port Howard, MI 83835",(979)885-0724x10955,dgarner@example.org,Steven Mcintosh,yklein@example.net,Wednesday,24.941211791706067
2023-02-01 05:00:00,Vanilla Cake,5,16.142374623594744,North,Online,True,Sunny,32.48243680593677,Average,Negative,44,Online Order,Phillip Adams,"5414 Diaz Port
South Brandon, NJ 93212",+1-415-821-9757x05038,vanessachoi@example.org,Alexander Nixon,juan74@example.com,Wednesday,80.71187311797372
2023-02-01 06:00:00,Chocolate Cake,4,9.905669662277266,North,Credit Card,True,Cloudy,27.410175058989584,Poor,Positive,33,Phone Order,Mr. Brian Owens,"0309 Megan Walk Suite 392
Sheilatown, IN 45636",807-894-1084,billy40@example.com,Elizabeth Andrews,tylercandice@example.org,Wednesday,39.62267864910906
2023-02-01 07:00:00,Cheesecake,2,18.35085538197879,East,Credit Card,False,Rainy,21.776925576417227,Average,Neutral,53,In Store,Mrs. Ashley Wood MD,"742 Kathleen Points Suite 318
West Darlene, KY 43637",272-963-9298x427,woodsjoseph@example.org,Katherine Watts,misty51@example.org,Wednesday,36.70171076395758
2023-02-01 08:00:00,Pizza Beef Double decker,1,6.264519719170256,East,Credit Card,True,Cloudy,,Poor,Neutral,49,In Store,Sharon Jones,"7760 Carpenter Viaduct
Michellemouth, TN 39122",870-558-1487x921,hollyevans@example.net,Stephanie Pierce,,Wednesday,6.264519719170256
2023-02-01 09:00:00,Pizza Beef Double decker,5,17.10783978186782,North,Credit Card,True,Cloudy,24.54829320077887,Poor,Negative,54,Online Order,Richard Mclaughlin,"93351 Townsend Crest Apt. 838
Johnberg, PR 98053",(247)267-3249,,Susan Thomas,george35@example.org,Wednesday,85.5391989093391
2023-02-01 10:00:00,Pizza Beef Double decker,3,17.91979438722636,East,Cash,True,Sunny,30.469857072466887,Average,Positive,47,Phone Order,Michelle Rodriguez,"Unit 3477 Box 0234
DPO AP 75069",7135751676,mpowell@example.net,Jessica Noble,bradley68@example.org,Wednesday,53.75938316167908
2023-02-01 11:00:00,Carrot Cake,4,17.258784670502315,West,Credit Card,True,Sunny,31.853898559125405,Good,Neutral,47,In Store,Miranda Mcclain,"80252 Derrick Junctions Apt. 017
Holderton, IL 32042",001-423-420-9699,wardmario@example.com,Stephanie Harvey,mferguson@example.net,Wednesday,69.03513868200926
2023-02-01 12:00:00,Pizza Margherita,2,12.69089591392664,North,Credit Card,False,Sunny,24.436292519304942,Average,Negative,28,In Store,Evan Bailey,"6922 Brown Plaza Apt. 159
Williamsbury, OR 85443",975.978.3728x27082,lauren67@example.org,Kim Hodges,xedwards@example.net,Wednesday,25.38179182785328
2023-02-01 13:00:00,Fruit Cake,1,11.57577470046142,West,Credit Card,True,Rainy,27.434808813248708,Excellent,Neutral,52,In Store,Krystal Arroyo,"87775 Edward Divide Apt. 649
East James, WY 48089",+1-239-253-4329,hollowaywalter@example.com,Jeffrey Richmond,kathleenthompson@example.org,Wednesday,11.57577470046142
2023-02-01 14:00:00,Pizza Margherita,3,19.943934297873152,West,Online,True,Sunny,26.316783566511226,Good,Positive,24,In Store,Joshua Taylor,"11325 Keith Highway
Port Matthew, AK 08124",939-978-8784x957,,Bobby Smith,chicks@example.com,Wednesday,59.831802893619454
2023-02-01 15:00:00,Vanilla Cake,2,8.437579268212431,East,Credit Card,False,Rainy,26.157841765271417,Poor,Negative,42,Online Order,John Brown,"56619 Castro Causeway Apt. 683
Stevenstad, VT 65869",779.304.7902x97216,ywoods@example.com,Tara Zimmerman,lisasanders@example.net,Wednesday,16.875158536424863
2023-02-01 16:00:00,Chocolate Cake,2,13.20313948814067,West,Cash,False,Rainy,23.470230698002258,Poor,Neutral,28,Phone Order,Christopher Martinez,"21469 Johnson Pines Apt. 967
North Tracyville, ND 23832",(334)783-0636,rsims@example.com,Keith Ware,tammy50@example.com,Wednesday,26.40627897628134
2023-02-01 17:00:00,Red Velvet Cake,3,15.060132880734884,East,Cash,False,Rainy,,Good,Negative,50,In Store,Claire Davidson,"7236 Johnson Shoal Apt. 437
East Margaret, MD 30135",617-547-9146,keith98@example.net,Courtney Martin,asmith@example.net,Wednesday,45.18039864220465
2023-02-01 18:00:00,Vanilla Cake,1,15.51301453792148,South,Credit Card,True,Rainy,22.950328373468196,Good,Neutral,52,Online Order,Mrs. Lori Garcia MD,"4124 Angel River Apt. 666
North Jeremyhaven, FL 84743",001-896-874-0589,vzimmerman@example.net,James Lynch,twilson@example.org,Wednesday,15.51301453792148
2023-02-01 19:00:00,Red Velvet Cake,1,8.06036998607868,East,Cash,True,Sunny,20.829985807450193,Average,Neutral,30,In Store,Diana Mays,"26008 Jones Green Apt. 179
East Rachaelstad, VI 05601",+1-298-290-4004x661,hernandezbrittany@example.net,Michael Smith,thomasfoster@example.com,Wednesday,8.06036998607868
2023-02-01 20:00:00,Red Velvet Cake,5,14.809911385097019,West,Online,True,Rainy,,Poor,Positive,35,In Store,Jennifer Thompson DDS,"92845 Tom Trace
Dickersonland, AR 80452",374-321-1684,olsontina@example.com,James Ryan,lcarpenter@example.com,Wednesday,74.04955692548509
2023-02-01 21:00:00,Chocolate Cake,4,17.27554349722006,South,Credit Card,True,Sunny,20.13801346438069,Excellent,Positive,42,In Store,Frederick Hernandez,"21408 Thomas Road
West Kimberly, DC 31572",440.789.5040,melissa25@example.com,Jennifer Cross,brian17@example.net,Wednesday,69.10217398888024
2023-02-01 22:00:00,Pizza Pepperoni,3,5.750278652316683,East,Cash,False,Sunny,29.408876009539675,Average,Neutral,47,In Store,Cindy Johnson,"13424 Johnson Extension Suite 120
Robertville, PW 65828",+1-457-284-8281x1991,trevor11@example.org,Michelle Arroyo,monica22@example.org,Wednesday,17.25083595695005
2023-02-01 23:00:00,Pizza Margherita,3,18.67281939987975,West,Cash,True,Rainy,24.745631110815243,Good,,20,Online Order,Danielle Hernandez,"35098 Brittany Hills
Lake Spencer, MN 79848",001-653-383-0598x67246,ilong@example.net,Bradley Bradley,,Wednesday,56.01845819963925
2023-02-02 00:00:00,Pizza Beef Double decker,3,5.442560827178089,North,Credit Card,True,Sunny,34.59717067140363,Poor,Negative,55,Phone Order,Tracy Jones,"595 James Canyon Apt. 492
West Amandaberg, AK 53475",+1-674-910-2187x2022,hudsonadrian@example.net,Thomas Barajas,tsmith@example.com,Thursday,16.327682481534268
2023-02-02 01:00:00,Cheesecake,1,10.339565487325915,North,Cash,False,Cloudy,22.905755761644468,Good,Positive,29,Online Order,Krista Rogers,"6843 Jennifer Lights Suite 398
Lunaburgh, MT 61563",001-211-319-0098x7758,joangilmore@example.com,Sara Roberts,urobinson@example.net,Thursday,10.339565487325915
2023-02-02 02:00:00,Red Velvet Cake,4,5.237197943494431,East,Credit Card,False,Sunny,25.18742855464391,Good,Neutral,58,Online Order,Jamie Grant,"02250 David Mission
Port Benjaminshire, AS 64329",+1-531-916-3185x37014,,Alyssa Parsons,edward36@example.com,Thursday,20.948791773977725
2023-02-02 03:00:00,Vanilla Cake,5,6.157177528093728,East,Cash,False,Sunny,25.367617379623,Good,Positive,17,Online Order,Phillip Williams,"4504 Davis Glen
Lake Johnborough, DC 63429",+1-381-242-1225x725,wyattmegan@example.com,Gabriel Vasquez,hsmith@example.org,Thursday,30.785887640468637
2023-02-02 04:00:00,Pizza Pepperoni,2,18.667524277701187,North,Online,True,Rainy,20.126772440936907,Average,Neutral,57,In Store,Tonya Williams,"50203 Stephens Mountain
East Jasonport, AL 41525",5699588413,edwinpierce@example.org,Lisa Perez,omiller@example.net,Thursday,37.33504855540237
2023-02-02 05:00:00,Red Velvet Cake,2,10.322912461192217,West,Cash,True,Rainy,32.58811929559188,Excellent,Neutral,49,Phone Order,Sara Erickson,"96260 Phillips Extension
Kimberlyville, IA 68972",6234723081,,Michelle Allison,madeline68@example.com,Thursday,20.645824922384435
2023-02-02 06:00:00,Pizza Pepperoni,3,11.371572956375793,West,Cash,True,Sunny,20.47991690216487,Excellent,Positive,28,In Store,Jeremy Cole,"1796 Jennings Haven Suite 554
New Scottshire, RI 80947",001-870-256-7522x59068,,Keith Juarez,james19@example.com,Thursday,34.11471886912738
2023-02-02 07:00:00,Pizza Pepperoni,4,8.23016572073829,West,Credit Card,True,Rainy,34.10269752093862,Poor,Negative,16,Online Order,Kevin Gray,"7346 Kelly Locks Apt. 270
North Cristinaborough, NY 58783",+1-790-828-7197x587,alexisrush@example.org,Anthony Horton,vsmith@example.com,Thursday,32.92066288295316
2023-02-02 08:00:00,Red Velvet Cake,1,13.956436552800797,East,Cash,True,Cloudy,33.38111526640431,Good,Positive,43,In Store,Isaac Ward,"36857 Angela Union
East Kennethmouth, WY 91970",(981)849-7865x311,gsavage@example.net,Melanie Dean,sjohnson@example.com,Thursday,13.956436552800797
2023-02-02 09:00:00,Carrot Cake,4,13.922048220166845,South,Credit Card,False,Cloudy,28.032828741289453,Excellent,Neutral,18,Phone Order,Cassandra Collier,"61564 Diaz Mews
Escobartown, SC 03320",(465)623-1049,hendersonbenjamin@example.net,David Middleton,fhernandez@example.org,Thursday,55.68819288066738
2023-02-02 10:00:00,Fruit Cake,4,10.58300587737829,South,Online,False,Rainy,28.15393362366938,Good,Positive,40,Phone Order,David Barnes,"68077 Harrison Plains Apt. 709
Garciaview, OH 65742",517.348.9012x5424,kimwendy@example.org,Angela Long,tammysmith@example.com,Thursday,42.33202350951316
2023-02-02 11:00:00,Pizza Beef Double decker,1,9.995523077080975,South,Credit Card,True,Sunny,29.806668844342347,Poor,Negative,26,In Store,Brian Padilla,"116 Walters Garden
Williamsmouth, RI 88065",+1-662-929-9629x900,stevenjohnson@example.net,David Scott,barbaramartinez@example.org,Thursday,9.995523077080975
2023-02-02 12:00:00,Pizza Beef Double decker,3,18.274464622708816,South,Credit Card,True,Cloudy,25.805750179023306,Good,Negative,16,Online Order,Nicholas Good,"0516 Douglas Oval Apt. 674
West Matthew, CA 84839",+1-556-352-2295x4815,zgarrett@example.com,Sherri Parker,jacksonpaige@example.net,Thursday,54.823393868126445
2023-02-02 13:00:00,Carrot Cake,4,10.749263594633021,South,Cash,True,Cloudy,29.70833425096783,Excellent,Neutral,31,In Store,Jennifer Yates,"22248 Richardson Dam
Lake Amandachester, NH 17008",(838)566-8767x7201,,Elizabeth Norris,,Thursday,42.997054378532084
2023-02-02 14:00:00,Pizza Beef Double decker,2,12.402514882316122,East,Online,True,Sunny,20.671525830327305,Good,Positive,49,Online Order,Elizabeth Baker,"74779 Lawson Ramp
Bushbury, CT 50226",249-351-1033x173,,Shawn Sampson,eric63@example.net,Thursday,24.805029764632245
2023-02-02 15:00:00,Pizza Pepperoni,1,9.249571436373959,East,Credit Card,True,Rainy,20.8107144102459,Excellent,Negative,24,Phone Order,Karen Edwards,"342 John Roads Suite 085
Stephanieport, AS 70653",577-810-4762x243,smercado@example.com,Anthony Taylor,,Thursday,9.249571436373959
2023-02-02 16:00:00,Chocolate Cake,5,16.80154255035691,South,Cash,False,Cloudy,26.858456294293166,Poor,Positive,36,In Store,Vanessa Morrow,"55687 Ortega Loop Suite 110
Port Angela, AR 89974",814-285-2322x14874,vanessa50@example.com,Joshua Johnson,mwright@example.org,Thursday,84.00771275178455
2023-02-02 17:00:00,Vanilla Cake,3,10.961722353486374,East,Cash,False,Sunny,28.244334516590524,Good,Negative,55,Phone Order,Kayla Andrews,"32554 Grant Circles
Port Carrietown, UT 07416",(558)984-7562,,Kenneth Parker,sullivanjamie@example.net,Thursday,32.885167060459125
2023-02-02 18:00:00,Pizza Margherita,1,12.704165698164868,East,Credit Card,False,Sunny,33.31726460503729,Excellent,Neutral,57,Online Order,Douglas Morrison,"38853 Tucker Plaza Suite 175
Lake Ginashire, OR 80843",+1-251-924-7167x151,jyork@example.net,Erica Gonzalez,jamesjones@example.net,Thursday,12.704165698164868
2023-02-02 19:00:00,Pizza Beef Double decker,5,8.80035755089492,South,Cash,True,Cloudy,21.569909508618444,Poor,Neutral,35,Online Order,Krista Davies,"0036 Brandy Point Suite 146
South Melissa, TX 93229",(868)816-6703x05404,hweber@example.net,Shelley Vang,,Thursday,44.001787754474606
2023-02-02 20:00:00,Chocolate Cake,5,19.814893885118778,West,Credit Card,True,Rainy,32.33971890790834,Good,Positive,29,In Store,Peter Allen,"Unit 1669 Box 7891
DPO AP 92858",9935527585,cardenasmary@example.com,Samuel Archer,jacksonsara@example.com,Thursday,99.07446942559389
2023-02-02 21:00:00,Red Velvet Cake,4,9.372436113855844,East,Credit Card,False,Cloudy,23.150710059381044,Poor,Neutral,49,In Store,Tiffany Hurst,"11131 Chandler Point Apt. 144
South Judyport, MA 73025",629.962.7178,plee@example.net,Stephanie Frost,margaret44@example.net,Thursday,37.48974445542338
2023-02-02 22:00:00,Fruit Cake,4,16.561137963583278,West,Credit Card,False,Sunny,,Excellent,Negative,35,In Store,Austin Ford,"1572 Jessica Extension Apt. 709
Barnettbury, NJ 43655",340.330.3587,irobinson@example.com,Anthony Kerr,,Thursday,66.24455185433311
2023-02-02 23:00:00,Pizza Pepperoni,4,11.412434755351388,East,Online,True,Cloudy,24.749036522411195,Good,Neutral,35,Phone Order,Craig Garcia,"50670 Patrick Springs Suite 709
South Drewstad, LA 83654",717-662-4770,bcarson@example.org,Julie Jacobs,,Thursday,45.64973902140555
2023-02-03 00:00:00,Fruit Cake,1,8.093261076262099,East,Credit Card,False,Rainy,26.002329092980986,Good,Negative,35,Online Order,Jenna Olson,"482 Debra Heights Apt. 479
Thorntonside, AR 46679",(760)654-1466,nmartinez@example.net,Larry Jones,,Friday,8.093261076262099
2023-02-03 01:00:00,Vanilla Cake,1,16.995781459472916,South,Cash,False,Sunny,22.257432471088784,Good,Negative,58,Online Order,Nicole Rogers,"097 Dorsey Gardens Suite 786
North Erica, MA 80652",+1-796-516-5730x753,batessheila@example.org,Seth Garrison,dbrown@example.org,Friday,16.995781459472916
2023-02-03 02:00:00,Vanilla Cake,3,10.004101835435648,East,Online,True,Rainy,27.553551116053324,Poor,Neutral,46,Phone Order,Lee Spears,"86438 Troy Turnpike
Sullivanstad, GU 71634",932.944.9089,janemccarty@example.com,Mikayla Liu,justinfox@example.net,Friday,30.012305506306944
2023-02-03 03:00:00,Carrot Cake,4,17.977900210967164,North,Cash,False,Cloudy,32.02463884747051,Poor,,19,In Store,Sandra Romero,"439 Kelley Fords
Millerport, PW 82108",+1-838-256-5972x6829,moodymadeline@example.com,Mary Ramirez,david63@example.org,Friday,71.91160084386865
2023-02-03 04:00:00,Cheesecake,5,18.728857773767345,North,Online,False,Cloudy,26.623010155683453,Excellent,Negative,53,In Store,Lisa Mitchell,"590 Sanchez Throughway Suite 483
Lake James, DC 17393",360-281-2957,rodriguezashley@example.com,Jennifer Cooper,careykenneth@example.org,Friday,93.64428886883672
2023-02-03 05:00:00,Carrot Cake,2,17.897357530869137,South,Online,False,Rainy,27.359203638472987,Average,Positive,23,Phone Order,Joshua Taylor,"153 Brown Grove
Cynthiamouth, NY 90072",+1-387-884-1965x9359,jenkinsmichael@example.org,Margaret Ruiz,jeffrey18@example.net,Friday,35.79471506173827
2023-02-03 06:00:00,Chocolate Cake,3,5.525118722102085,West,Online,True,Cloudy,32.73151377921971,Good,Positive,32,Online Order,Dr. Joyce Vang,"56775 Teresa Shoal
West Madisonshire, KS 66820",(942)660-3443x29464,,Sarah Smith,kevinhart@example.com,Friday,16.575356166306253
2023-02-03 07:00:00,Fruit Cake,1,16.810600175076583,West,Online,False,Rainy,30.590871719570462,Good,Positive,35,Online Order,Renee Jimenez,"095 Jessica Grove
Collinshaven, CT 01309",(516)815-1200,wgriffin@example.org,Amber Cox,showell@example.org,Friday,16.810600175076583
2023-02-03 08:00:00,Cheesecake,3,11.170091997487159,West,Cash,False,Cloudy,27.35681612779677,Excellent,Neutral,22,Online Order,Austin Wilson,"46051 Hill Circle
Lindaborough, HI 59940",+1-662-286-6582x804,martinezelizabeth@example.com,Jonathan Garcia,wandagibbs@example.org,Friday,33.51027599246147
2023-02-03 09:00:00,Red Velvet Cake,3,18.105843802733375,North,Credit Card,False,Rainy,23.865434722837694,Good,Positive,58,Online Order,Ronnie Burke,"4180 Joshua Locks
Kimborough, OK 19436",855-967-1592x8260,davisbrett@example.org,Amy Gray,patricia16@example.org,Friday,54.317531408200125
2023-02-03 10:00:00,Pizza Pepperoni,3,14.569313940271082,West,Cash,True,Rainy,33.2739012026745,Poor,Negative,48,Phone Order,Nicole Davis,"2591 Mason Point
East Williamville, OH 63712",001-536-985-3245x18817,lisa10@example.net,Tiffany Flynn,freemanlaurie@example.net,Friday,43.70794182081325
2023-02-03 11:00:00,Fruit Cake,3,17.504647012159374,West,Credit Card,True,Sunny,28.655306025358374,Poor,Neutral,24,Online Order,Matthew Warner,"96727 Michael Radial
North Nicolemouth, VI 44949",3245592765,tchapman@example.com,Brett Sawyer,,Friday,52.51394103647812
2023-02-03 12:00:00,Carrot Cake,2,12.491476548002531,South,Cash,False,Sunny,23.3172141516604,Good,Neutral,55,Phone Order,Dawn Cruz,"9039 Sherman Walk Apt. 428
Port Christopherchester, VA 25736",918.233.4022,parkssummer@example.com,Annette Romero,brandonharrison@example.org,Friday,24.982953096005062
2023-02-03 13:00:00,Pizza Margherita,4,13.025382568983993,West,Online,True,Rainy,24.036796289570155,Good,Neutral,38,In Store,Jackie Martin,"02510 Wood Ports Apt. 288
North Amyfurt, SC 77032",279-642-1877x62748,tannermichael@example.net,Jasmine Reed,,Friday,52.10153027593597
2023-02-03 14:00:00,Cheesecake,5,7.1658144820050085,North,Online,False,Cloudy,32.04699633404369,Poor,Neutral,54,Phone Order,Kyle Perez,"9816 Garza Lodge Suite 730
Johnsonmouth, AL 10842",001-429-710-1407x6023,eclark@example.com,Crystal Houston,jenniferhaynes@example.net,Friday,35.82907241002504
2023-02-03 15:00:00,Cheesecake,3,16.759810380340333,North,Credit Card,True,Cloudy,20.66218343131183,Good,Negative,38,Online Order,Phillip Davis,"63207 Jones Plaza
Johnsonfort, IN 18942",726-566-2628x9171,hwilliams@example.org,Jessica Edwards,jdavis@example.net,Friday,50.279431141021
2023-02-03 16:00:00,Pizza Pepperoni,3,11.290844175004574,North,Credit Card,True,Cloudy,34.8813828054323,Poor,Negative,46,In Store,Leah Marsh,"4941 Neal Track Suite 627
Fostershire, IN 18318",7169680064,whitneymccoy@example.org,Heather Dillon,janeperez@example.net,Friday,33.872532525013725
2023-02-03 17:00:00,Pizza Beef Double decker,3,12.501201774073738,South,Cash,False,Rainy,21.955275195721878,Average,Positive,47,Phone Order,Samantha Morgan,"94881 Coleman Trail Apt. 112
North Ronaldview, AZ 53811",8889311163,patricia97@example.org,Barbara Everett,williamsrobert@example.com,Friday,37.50360532222122
2023-02-03 18:00:00,Vanilla Cake,4,16.776465711435613,South,Credit Card,False,Rainy,31.94102788095406,Average,Neutral,52,Phone Order,Logan Malone,"061 Kevin Squares Apt. 540
West William, OH 25848",214-886-6149x455,,Marcia Wolfe,bbryan@example.com,Friday,67.10586284574245
2023-02-03 19:00:00,Vanilla Cake,1,13.982681001191585,East,Cash,False,Rainy,,Good,Positive,58,Phone Order,Ryan Murphy,"8565 Moore Dale Apt. 430
Timothyburgh, NE 86306",(489)743-0653,hayesmichael@example.com,Michael Cowan,jennifer99@example.com,Friday,13.982681001191585
2023-02-03 20:00:00,Pizza Margherita,1,8.016480911640011,West,Credit Card,True,Rainy,27.383242749312004,Good,,48,In Store,Ashley Malone,"PSC 8145, Box 2148
APO AA 66208",+1-624-999-4844x96343,navarrojenna@example.org,Brittany Jenkins,ayaladennis@example.org,Friday,8.016480911640011
2023-02-03 21:00:00,Chocolate Cake,2,13.853489887263391,South,Credit Card,False,Sunny,33.209758661968664,Good,Neutral,25,Phone Order,Matthew Johnson,"0819 Kelly Shoal
Michaelfurt, AS 46132",316-821-2225x7027,kmartin@example.org,Brett Hernandez,patricia01@example.net,Friday,27.706979774526783
2023-02-03 22:00:00,Chocolate Cake,1,11.114492869694836,North,Credit Card,True,Rainy,26.1936678438382,Poor,Negative,45,Online Order,Megan Perez,"77482 Williams Causeway
Romeroton, KY 62781",410.965.4117x197,fdixon@example.org,Katherine Schwartz,ngonzalez@example.com,Friday,11.114492869694836
2023-02-03 23:00:00,Red Velvet Cake,3,12.04288313065794,North,Online,True,Cloudy,28.062406305098516,Average,,32,In Store,Cheyenne Bartlett,"64339 Russell Flat
South Jacobland, MP 77982",461.261.3411,garymiller@example.org,Gary Huffman,sherryharris@example.com,Friday,36.128649391973816
2023-02-04 00:00:00,Fruit Cake,3,5.4246691160400164,South,Online,False,Sunny,20.73949493613755,Average,Negative,37,In Store,Charles Stanley,"297 Horton Haven
West Joshuahaven, NV 63604",783-665-8519,moorefernando@example.com,Antonio Sanders,qgarcia@example.com,Saturday,16.27400734812005
2023-02-04 01:00:00,Pizza Beef Double decker,3,8.150440242744224,South,Cash,True,Cloudy,20.035212108011798,Excellent,Neutral,36,Phone Order,John Ramos,"72603 Pamela Throughway
Sarahchester, CT 37398",+1-961-504-4776x014,russellward@example.com,Amy Hess,rmatthews@example.com,Saturday,24.451320728232673
2023-02-04 02:00:00,Carrot Cake,2,9.215571220715423,South,Credit Card,False,Rainy,23.671998095025888,Excellent,Neutral,57,Online Order,Michael Rodriguez,"91825 Chen Springs Apt. 229
Port Douglas, MS 30760",377-678-7368x40725,rebeccapoole@example.org,Nicholas Stanley,juliemccann@example.org,Saturday,18.431142441430847
2023-02-04 03:00:00,Cheesecake,3,15.694400117882086,East,Cash,True,Sunny,30.20874639378151,Good,Positive,32,In Store,Brandon Anderson,"383 Cole Overpass
Davidfurt, AZ 27417",001-458-527-7609,martinmiller@example.com,Christopher Miller,barrybenton@example.com,Saturday,47.08320035364626
2023-02-04 04:00:00,Pizza Margherita,1,5.17238709947173,North,Credit Card,False,Rainy,21.81897340038705,Poor,Neutral,54,Phone Order,Michael Gordon,"869 Eugene Glens
Johnsonborough, OK 72743",3846881710,hendersonkrystal@example.net,Barry West,pjenkins@example.org,Saturday,5.17238709947173
2023-02-04 05:00:00,Vanilla Cake,4,11.13165891843698,East,Online,True,Sunny,21.70642938206824,Good,Negative,55,Online Order,Kathy Nguyen,"4356 Lynch Mall
North Regina, AK 23870",(329)401-2405x513,sean48@example.org,Lisa Coffey,briannaharris@example.org,Saturday,44.52663567374792
2023-02-04 06:00:00,Red Velvet Cake,4,18.86040305638599,East,Online,True,Cloudy,26.16440912053855,Average,Negative,53,Phone Order,Stephen Oneal,"57767 Williams Walk Apt. 551
Tiffanyview, ND 11595",+1-207-728-9209,tannerthompson@example.com,Johnathan Miller,matthewanderson@example.net,Saturday,75.44161222554396
2023-02-04 07:00:00,Chocolate Cake,5,6.678209248236858,West,Credit Card,False,Rainy,29.7175555791234,Good,Negative,34,Phone Order,Jason Shaffer DDS,"31745 Hayden Villages
North Michaelburgh, AL 95066",(615)806-5151x2785,,Kelli Long,timothy04@example.com,Saturday,33.391046241184284
2023-02-04 08:00:00,Pizza Margherita,1,12.746365823279167,North,Credit Card,True,Rainy,30.681079883718958,Good,Negative,27,In Store,Jason Ortiz,"0894 Benson Villages
Jonathanchester, SC 42741",(457)499-7838x02792,wporter@example.net,Jason Sanchez,,Saturday,12.746365823279167
2023-02-04 09:00:00,Cheesecake,3,16.797835735862705,North,Online,False,Sunny,22.676760111475623,Average,Positive,59,In Store,Kristin Brewer,"9217 Jasmine Park
West Lindseymouth, WY 64979",5434493648,johnathan12@example.com,Chad Lee,mathewsashley@example.com,Saturday,50.393507207588115
2023-02-04 10:00:00,Carrot Cake,4,19.13796961280175,South,Online,True,Sunny,21.193822210580638,Average,Negative,15,Phone Order,Adam Blake,"91905 Mooney Drive
Ericatown, AK 32318",(511)980-8104x024,mhicks@example.net,Heather Everett,,Saturday,76.551878451207
2023-02-04 11:00:00,Red Velvet Cake,1,16.20164959300577,South,Cash,True,Rainy,34.10595550918316,Average,Positive,18,In Store,Richard Calhoun,"26117 Miller Mountains Apt. 416
Marcusfort, AK 99928",388-496-1301,jamie16@example.org,Mr. Ryan Sanders,theresacarney@example.net,Saturday,16.20164959300577
